lang	headline	word1	word2	joke_v1	joke_v2	joke
zh	英超│曼聯補時入12碼險勝般尼 取得今季第1勝	-	-	补时点球时，曼联门将奥纳纳冲对方禁区大喊：“哥们，踢飞吧！我房贷利率比你罚球角度更难预测！” 结果球真的打飞了，因为对方前锋偷瞄了场边滚动广告——“踢飞点球送披萨券”。	曼联补时靠点球1-0绝杀伯恩利，赛后滕哈赫哽咽：“终于赢了……感谢VAR、感谢上帝、感谢对方前锋把‘稳进’理解成了‘稳不进’。”	补时点球时，曼联门将奥纳纳冲对方禁区大喊：“哥们，踢飞吧！我房贷利率比你罚球角度更难预测！” 结果球真的打飞了，因为对方前锋偷瞄了场边滚动广告——“踢飞点球送披萨券”。
zh	麥當勞1人坐卡位用餐　遭無禮家庭催促離座：我們要坐　結局絕了	-	-	被催后，小哥惊讶地看着对方身后的空气：“啊？你们五位……那站您旁边的第六位老人家也需要座位吗？”	小哥慢悠悠咬了口巨无霸，抬头微笑：“您家五口人？巧了，我这卡位刚被AI分配了‘孤独经济体验区’标签——要不您扫码投诉系统，顺便帮它解释下什么叫‘一人食不是占座，是行为艺术’？”	被催后，小哥惊讶地看着对方身后的空气：“啊？你们五位……那站您旁边的第六位老人家也需要座位吗？”
zh	香港律師會參與第二屆新德里國際法治大會 湯文龍談各司法區新挑戰	-	-	香港律师会出席新德里法治大会， 印度律师举手问：“贵区最近处理AI生成遗嘱的案例，是否参考了我们的‘牛粪芯片专利法’？” 汤律师微笑：“不，我们主要借鉴了贵国‘高铁案’的进度——慢，但充满哲学沉思。”	汤文龙在新德里法治大会发言刚结束，台下印度律师举手：“请问贵会处理AI遗嘱时，是否参考了我们‘牛粪芯片专利法’？”他微笑答：“没有，但我们正研究把‘高铁案’的审理节奏引进香港——毕竟，慢到当事人转世都还能出庭，也算另类永续司法。”	香港律师会出席新德里法治大会， 印度律师举手问：“贵区最近处理AI生成遗嘱的案例，是否参考了我们的‘牛粪芯片专利法’？” 汤律师微笑：“不，我们主要借鉴了贵国‘高铁案’的进度——慢，但充满哲学沉思。”
zh	甜甜小記│蕭煒忠笑談成就	-	-	采访中，记者问萧炜忠最大的成就是什么。他认真想了想，指着天花板角落的蜘蛛网说：“我把公司上市那天的演讲词，偷偷藏在了那里。这样每次保洁阿姨打扫时，都能间接接受一次‘不忘初心’的企业文化培训。”	萧炜忠说他最大的成就是把公司上市演讲稿藏在蜘蛛网里——结果保洁阿姨扫完，顺手把他的“初心”和蟑螂尸体一起倒进了可回收垃圾桶。	采访中，记者问萧炜忠最大的成就是什么。他认真想了想，指着天花板角落的蜘蛛网说：“我把公司上市那天的演讲词，偷偷藏在了那里。这样每次保洁阿姨打扫时，都能间接接受一次‘不忘初心’的企业文化培训。”
zh	「大隻佬Rocky」豐滿網紅女友疑曝光  目測細30年擁6歲女兒  鄭健樂曾離婚育兩名自閉症兒子	-	-	Rocky晒出与年轻女友、六岁女儿及两个儿子的“全家肌肉照”，配文：“我们的家庭结构：她是‘时尚单品’，我是‘经典基础款’，孩子们是‘需要终身保修的限量配件’。”底下第一条热评：“懂了，您这是启动了‘人生自定义组装模式’——但请问，‘自闭症儿子×2’这个配件…有降噪功能吗？”	Rocky晒“全家福”配文：“她负责颜值，我负责肌肉，孩子负责上热搜。”网友秒回：“懂了，您这家庭配置走的是‘高定混搭风’——只是那两个自闭症儿子，系统提示‘该配件不支持语音唤醒，建议搭配耐心终身订阅服务’。”	Rocky晒出与年轻女友、六岁女儿及两个儿子的“全家肌肉照”，配文：“我们的家庭结构：她是‘时尚单品’，我是‘经典基础款’，孩子们是‘需要终身保修的限量配件’。”底下第一条热评：“懂了，您这是启动了‘人生自定义组装模式’——但请问，‘自闭症儿子×2’这个配件…有降噪功能吗？”
zh	香港壁球錦標賽｜集齊單打、雙打、混雙三冠  李嘉兒：出乎意料之外	-	-	记者问包揽三冠的秘诀，李嘉儿看着奖杯叹了口气：“早知道赢得这么容易，当初该报个‘裁判组’凑四冠的。”	李嘉儿捧着三座奖杯接受采访：“其实我报名时手滑多勾了两项，没想到对手比我的早饭还软。”	记者问包揽三冠的秘诀，李嘉儿看着奖杯叹了口气：“早知道赢得这么容易，当初该报个‘裁判组’凑四冠的。”
zh	東廊鐵騎士自炒 竟自行起身揸車逃走 遭警截獲揭「吹波仔」超標被捕	-	-	骑士自炒后起身逃走，被拦下时对警察说：“刚才那是我的‘事故模拟避险测试’，现在进行第二部分：‘警民互动实地演练’。”	骑士摔车后竟能秒起飙走，警察拦下一看——体内酒精浓度高到连行车记录仪都自动开启了“醉驾模式”，还弹窗提示：“检测到驾驶员已进入剧情片状态，建议立即切换回现实OS。”	骑士自炒后起身逃走，被拦下时对警察说：“刚才那是我的‘事故模拟避险测试’，现在进行第二部分：‘警民互动实地演练’。”
zh	谷祖琳朱栢康獲韓國ACE FACE大獎  梁思浩封最耀眼主持談江欣燕哽咽	-	-	庆功宴上，朱栢康看着奖杯嘀咕：“这‘最佳面孔’奖，是按韩国标准还是香港标准评的？” 谷祖琳抿嘴一笑：“是按我们过海关时，机器识别最快的那张脸的标准。”另一边，梁思浩拉住江欣燕：“姐，别哭了，你每滴眼泪都在折射我奖杯的光，这算‘二次耀眼’，得分我版权费。”	谷祖琳捧着“ACE FACE”奖杯自拍三连拍，朱栢康在旁边小声问：“这奖是颁给脸，还是颁给修图师年终奖金？” 梁思浩一把搂住哽咽的江欣燕：“别哭！你眼泪掉我奖座上，韩方会计立马算成‘跨国情感碳积分’——明年咱俩还能靠这个申遗！”	庆功宴上，朱栢康看着奖杯嘀咕：“这‘最佳面孔’奖，是按韩国标准还是香港标准评的？” 谷祖琳抿嘴一笑：“是按我们过海关时，机器识别最快的那张脸的标准。”另一边，梁思浩拉住江欣燕：“姐，别哭了，你每滴眼泪都在折射我奖杯的光，这算‘二次耀眼’，得分我版权费。”
zh	林家謙演唱會2025丨張柏芝驚喜現身紅館做嘉賓  合唱代表作《任何天氣》引全場尖叫	-	-	张柏芝登台后感慨：“没想到和家谦合唱，比维持任何天气的爱情还容易。” 林家谦耳机里响起导播哀嚎：“提词器被她三个儿子的照片霸屏了，现在只能靠你俩即兴！”	张柏芝一开口，全场手机自动切换到高清录像模式——连她儿子们的幼儿园老师都暂停了家长群接龙；林家谦默默把耳返音量调到最大，心想：“至少AI翻唱版不会突然掏出自拍杆。”	张柏芝登台后感慨：“没想到和家谦合唱，比维持任何天气的爱情还容易。” 林家谦耳机里响起导播哀嚎：“提词器被她三个儿子的照片霸屏了，现在只能靠你俩即兴！”
zh	韩磊妻子其其格发声明称被冒充身份	-	-	其其格打假后，冒充者私信说：“姐，我收费便宜，当您‘网络分身’月租只要888！包代骂黑粉、在超话发‘磊哥秋裤照’。” 其其格回：“那你先模仿下他喝多时唱的《走四方》——走音那段就行，模仿成功岗位就给你。”	其其格刚发完打假声明，冒牌货秒回：“姐，我连他喝醉唱《走四方》跑调到蒙古国都能复刻——要不您先试听30秒？包退包换，还送代写离婚协议服务。”	其其格打假后，冒充者私信说：“姐，我收费便宜，当您‘网络分身’月租只要888！包代骂黑粉、在超话发‘磊哥秋裤照’。” 其其格回：“那你先模仿下他喝多时唱的《走四方》——走音那段就行，模仿成功岗位就给你。”
zh	京沪接连出手优化房地产政策，释放什么信号？	-	-	京沪优化政策后，售楼处销售指着户型图说：“先生，我们新推出了‘善意利率分期’。”客户指着一行小字问：“那这个‘善意’有效期多久？”销售微笑道：“和购房者的还贷信心一样长。”	京沪新政一出，售楼处连夜把“学区房”标牌换成“情绪价值房”，销售深情款款：“现在买房送的不是学位，是央行对你未来三十年眼泪的贴现估值。”	京沪优化政策后，售楼处销售指着户型图说：“先生，我们新推出了‘善意利率分期’。”客户指着一行小字问：“那这个‘善意’有效期多久？”销售微笑道：“和购房者的还贷信心一样长。”
zh	关于中印关系，莫迪最新表态	-	-	有记者问莫迪，如何用一句话描述当前的中印关系。他沉思片刻说：“关系很好，非常好。不过我们正在合力开发一款虚拟现实游戏，让大家在边境线上看到的风景都不同，但都以为是自己的。”	记者问莫迪如何用一句话形容中印关系，他微微一笑：“就像我们合拍的VR游戏——你看到的是喜马拉雅雪景，我看到的是‘自古以来’加载界面，但系统提示：‘双方信号良好，冲突缓存中。’”	有记者问莫迪，如何用一句话描述当前的中印关系。他沉思片刻说：“关系很好，非常好。不过我们正在合力开发一款虚拟现实游戏，让大家在边境线上看到的风景都不同，但都以为是自己的。”
zh	俄防长：每月控制600至700平方公里土地	-	-	俄罗斯防长宣称每月“控制”数百平方公里土地后，美国智库专家在地图上标了个点说：“刚收到最新卫星图，贵方新‘控制’的那片森林，树梢上挂的还是乌克兰国旗配色的鸟巢——请问这是生态共存新战术吗？”	俄防长刚宣布“月控700平方公里”，乌方农民就在新“被控制区”直播犁地：“家人们，这土肥得很，就是偶尔会挖出点俄军GPS——顺手挂闲鱼了，包邮。”	俄罗斯防长宣称每月“控制”数百平方公里土地后，美国智库专家在地图上标了个点说：“刚收到最新卫星图，贵方新‘控制’的那片森林，树梢上挂的还是乌克兰国旗配色的鸟巢——请问这是生态共存新战术吗？”
zh	泰国内阁任命普坦为代理总理	-	-	普坦走进总理办公室，发现所有文件签名处都贴了临时便签“此处试签，最终解释权归政局所有”。他对助手笑笑说：“把我那支可擦写的笔拿来，这届签名有效期，估计还不如国歌播放时间长。”	普坦刚在总理椅上坐热，秘书就递来新印的名片：“代理”俩字用的是便利贴，背面还印着一行小字：“本职位支持七天无理由轮替，政变包邮。”	普坦走进总理办公室，发现所有文件签名处都贴了临时便签“此处试签，最终解释权归政局所有”。他对助手笑笑说：“把我那支可擦写的笔拿来，这届签名有效期，估计还不如国歌播放时间长。”
